"IntID","LegID","LegType","LegRtType","LegSpeed","LegWidth","NumLanes","MergeLanes","PaveType","MedType","MedWidth","LegTCType","LTLanes","LTWidth","LTLnLength","LTOffset","RTLanes","RTWidth","RTLnLength","RTChannel","RTMoveCtrl","PedCross","Rumble","OneWay","TurnProhib","SightLt","SightRt","IntCat","AreaType","NumberLegs","IntTCType","Lighting","Terrain","Offset","OffsetDist","SkewAngle","NextPIDist","AADT","IntAADT","X5YrCrashCount","X1YrCrashCount","TotalAADT","TotalT5YearInM","Traffic","Lat","Long","County","City"
"295416","295416_1","1","1",45,84,4,"1","1","1",0,"1",1,12,625,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","2","2",0,26,711,213,4900,0,0,10226,0.388725,8.9425,31.82689,-86.64802,"Butler","Greenville"
"295416","295416_2","1","1",45,84,4,"0","1","1",0,"1",1,12,153,0,1,13,588,"2","3","1","2","2","1","2","2","8","2",4,"2","1","2","2",0,26,711,213,4900,0,0,10226,0.388725,8.9425,31.82689,-86.64802,"Butler","Greenville"
"297786","297786_2","1","1",45,24,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","3","5","2",3,"1","2","2","2",0,30,5413,20,11510,0,0,11550,0.0365,21.00575,33.46653,-86.63946,"Jefferson","Birmingham"
"297786","297786_3","2","5",25,18,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","5","2",3,"1","2","2","2",0,30,5413,11510,11510,0,0,11550,21.00575,21.00575,33.46653,-86.63946,"Jefferson","Birmingham"
"297786","297786_1","1","1",45,24,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","2","5","2",3,"1","2","2","2",0,30,5413,20,11510,0,0,11550,0.0365,21.00575,33.46653,-86.63946,"Jefferson","Birmingham"
"298697","298697_1","1","1",35,24,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","1",12,7,314,207,4650,1,0.2,9714,0.377775,8.48625,31.8271,-86.63166,"Butler","Greenville"
"298697","298697_3","2","5",25,22,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","1",12,7,314,4650,4650,0,0,9714,8.48625,8.48625,31.8271,-86.63166,"Butler","Greenville"
"298697","298697_4","2","5",25,26,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","1",12,7,314,4650,4650,1,0.2,9714,8.48625,8.48625,31.8271,-86.63166,"Butler","Greenville"
"298697","298697_2","1","1",35,24,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","1",12,7,314,207,4650,1,0.2,9714,0.377775,8.48625,31.8271,-86.63166,"Butler","Greenville"
"298699","298699_2","1","1",35,24,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","3","5","2",3,"1","1","2","2",0,2,314,207,4650,0,0,5064,0.377775,8.48625,31.82638,-86.63164,"Butler","Greenville"
"298699","298699_3","2","5",25,24,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","1","2","5","2",3,"1","1","2","2",0,2,314,4650,4650,0,0,5064,8.48625,8.48625,31.82638,-86.63164,"Butler","Greenville"
"298699","298699_1","1","1",35,24,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","1","5","2",3,"1","1","2","2",0,2,314,207,4650,0,0,5064,0.377775,8.48625,31.82638,-86.63164,"Butler","Greenville"
"300883","300883_2","1","1",45,98,6,"0","1","3",12,"1",1,14,100,2,0,0,0,"1","1","1","2","2","1","2","3","7","2",3,"1","1","1","2",0,1,74,202,43280,10,2,43684,0.36865,78.986,34.73506,-86.62469,"Madison","Huntsville"
"300883","300883_3","2","5",25,26,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","7","2",3,"1","1","1","2",0,1,74,43280,43280,3,0.6,43684,78.986,78.986,34.73506,-86.62469,"Madison","Huntsville"
"300883","300883_1","1","1",45,102,6,"0","1","5",14,"1",1,13,74,2,0,0,0,"1","1","1","2","2","1","3","2","7","2",3,"1","1","1","2",0,1,74,202,43280,1,0.2,43684,0.36865,78.986,34.73506,-86.62469,"Madison","Huntsville"
"303403","303403_1","1","1",35,48,4,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","2","7","2",3,"1","1","2","2",0,4,503,209,4700,0,0,5118,0.381425,8.5775,31.82976,-86.61319,"Butler","Greenville"
"303403","303403_3","2","5",25,29,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","7","2",3,"1","1","2","2",0,4,503,4700,4700,0,0,5118,8.5775,8.5775,31.82976,-86.61319,"Butler","Greenville"
"303403","303403_2","1","1",35,48,4,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","3","7","2",3,"1","1","2","2",0,4,503,209,4700,0,0,5118,0.381425,8.5775,31.82976,-86.61319,"Butler","Greenville"
"303531","303531_1","1","1",40,56,4,"0","1","4",12,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","1","2",0,3,473,153,26920,5,1,54146,0.279225,49.129,34.72011,-86.61201,"Madison","Huntsville"
"303531","303531_4","2","5",25,22,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","1","2",0,3,473,26920,26920,2,0.4,54146,49.129,49.129,34.72011,-86.61201,"Madison","Huntsville"
"303531","303531_2","1","1",40,56,4,"0","1","4",12,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","1","2",0,3,473,153,26920,1,0.2,54146,0.279225,49.129,34.72011,-86.61201,"Madison","Huntsville"
"303531","303531_3","2","5",25,22,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","1","2",0,3,473,26920,26920,2,0.4,54146,49.129,49.129,34.72011,-86.61201,"Madison","Huntsville"
"304150","304150_3","2","5",20,20,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","5","2",3,"1","2","2","2",0,21,2796,6130,6130,0,0,6610,11.18725,11.18725,33.49684,-86.6071,"Jefferson","Leeds"
"304150","304150_2","1","1",45,22,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","3","5","2",3,"1","2","2","2",0,21,2796,240,6130,7,1.4,6610,0.438,11.18725,33.49684,-86.6071,"Jefferson","Leeds"
"304150","304150_1","1","1",45,22,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","2","5","2",3,"1","2","2","2",0,21,2796,240,6130,2,0.4,6610,0.438,11.18725,33.49684,-86.6071,"Jefferson","Leeds"
"307262","307262_3","2","5",25,23,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","5","2",3,"1","2","2","2",0,50,2070,6150,6150,0,0,6632,11.22375,11.22375,33.50869,-86.59141,"Jefferson","Leeds"
"307262","307262_2","1","1",45,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","1","5","2",3,"1","2","2","2",0,50,2070,241,6150,0,0,6632,0.439825,11.22375,33.50869,-86.59141,"Jefferson","Leeds"
"307262","307262_1","1","1",45,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","3","5","2",3,"1","2","2","2",0,50,2070,241,6150,0,0,6632,0.439825,11.22375,33.50869,-86.59141,"Jefferson","Leeds"
"308120","308120_1","1","1",55,42,2,"0","1","1",0,"1",0,0,0,0,1,14,118,"1","1","1","2","2","1","3","2","5","2",3,"1","1","2","2",0,10,378,79,15980,2,0.4,16138,0.144175,29.1635,33.6347,-86.58582,"Jefferson","Trussville"
"308120","308120_3","2","5",25,26,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","5","2",3,"1","1","2","2",0,10,378,15980,15980,0,0,16138,29.1635,29.1635,33.6347,-86.58582,"Jefferson","Trussville"
"308120","308120_2","1","1",55,28,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","3","5","2",3,"1","1","2","2",0,10,378,79,15980,3,0.6,16138,0.144175,29.1635,33.6347,-86.58582,"Jefferson","Trussville"
"310601","310601_2","1","1",40,42,2,"1","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","2",0,57,148,242,6170,0,0,6787,0.44165,11.26025,33.52497,-86.57759,"Jefferson","Leeds"
"310601","310601_1","1","1",40,42,2,"0","1","1",0,"1",0,0,0,0,1,15,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","2",0,57,148,242,6170,1,0.2,6787,0.44165,11.26025,33.52497,-86.57759,"Jefferson","Leeds"
"310601","310601_3","2","5",25,48,2,"0","1","5",16,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","1","1","6","2",4,"2","1","2","2",0,57,148,6170,6170,1,0.2,6787,11.26025,11.26025,33.52497,-86.57759,"Jefferson","Leeds"
"310601","310601_4","2","5",25,20,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","2",0,57,148,133,6170,0,0,6787,0.242725,11.26025,33.52497,-86.57759,"Jefferson","Leeds"
"314749","314749_1","1","1",35,46,4,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","2","2",0,8,316,47,13680,4,0.8,27454,0.085775,24.966,33.54481,-86.55484,"Jefferson","Leeds"
"314749","314749_3","2","5",25,25,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","2","2",0,8,316,13680,13680,1,0.2,27454,24.966,24.966,33.54481,-86.55484,"Jefferson","Leeds"
"314749","314749_4","2","5",25,22,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","2","2",0,8,316,13680,13680,2,0.4,27454,24.966,24.966,33.54481,-86.55484,"Jefferson","Leeds"
"314749","314749_2","1","1",35,47,4,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","2","2",0,8,316,47,13680,4,0.8,27454,0.085775,24.966,33.54481,-86.55484,"Jefferson","Leeds"
"315091","315091_2","1","1",25,54,4,"0","1","4",12,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","2","7","2",3,"1","1","2","2",0,34,284,43,13140,2,0.4,13226,0.078475,23.9805,33.54621,-86.55151,"Jefferson","Leeds"
"315091","315091_3","2","5",25,24,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","1","7","2",3,"1","1","2","2",0,34,284,13140,13140,1,0.2,13226,23.9805,23.9805,33.54621,-86.55151,"Jefferson","Leeds"
"315091","315091_1","1","1",25,51,4,"0","1","3",8,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","3","7","2",3,"1","1","2","2",0,34,284,43,13140,1,0.2,13226,0.078475,23.9805,33.54621,-86.55151,"Jefferson","Leeds"
"315575","315575_4","2","5",25,40,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","2","2","2","1","2","1","6","2",4,"2","1","2","2",0,1,156,6570,6570,3,0.6,13634,11.99025,11.99025,33.54545,-86.54605,"Jefferson","Leeds"
"315575","315575_2","1","1",25,58,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","2",0,1,156,247,6570,5,1,13634,0.450775,11.99025,33.54545,-86.54605,"Jefferson","Leeds"
"315575","315575_3","2","5",25,50,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","2","2","2","1","1","2","6","2",4,"2","1","2","2",0,1,156,6570,6570,3,0.6,13634,11.99025,11.99025,33.54545,-86.54605,"Jefferson","Leeds"
"315575","315575_1","1","1",25,51,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","2",0,1,156,247,6570,2,0.4,13634,0.450775,11.99025,33.54545,-86.54605,"Jefferson","Leeds"
"317338","317338_1","1","1",25,26,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","2",0,5,591,257,7110,0,0,14734,0.469025,12.97575,33.54173,-86.53766,"Jefferson","Leeds"
"317338","317338_4","2","5",25,28,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","2",0,5,591,7110,7110,0,0,14734,12.97575,12.97575,33.54173,-86.53766,"Jefferson","Leeds"
"317338","317338_3","2","5",25,28,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","2",0,5,591,7110,7110,0,0,14734,12.97575,12.97575,33.54173,-86.53766,"Jefferson","Leeds"
"317338","317338_2","1","1",25,26,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","2","2",0,5,591,257,7110,0,0,14734,0.469025,12.97575,33.54173,-86.53766,"Jefferson","Leeds"
"325591","325591_3","2","5",25,25,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","7","2",3,"1","1","1","2",0,3,449,14620,14620,0,0,14742,26.6815,26.6815,31.31938,-86.47797,"Covington","Andalusia"
"325591","325591_2","1","1",45,70,4,"0","1","1",0,"1",1,14,100,0,0,0,0,"1","1","1","2","2","1","2","3","7","2",3,"1","1","1","2",0,3,449,61,14620,1,0.2,14742,0.111325,26.6815,31.31938,-86.47797,"Covington","Andalusia"
"325591","325591_1","1","1",45,70,4,"0","1","4",14,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","2","7","2",3,"1","1","1","2",0,3,449,61,14620,0,0,14742,0.111325,26.6815,31.31938,-86.47797,"Covington","Andalusia"
"325706","325706_2","1","1",45,70,4,"0","1","1",0,"1",1,13,107,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","1","2",0,15,449,61,14620,2,0.4,604,0.111325,26.6815,31.31912,-86.47678,"Covington","Andalusia"
"325706","325706_3","2","4",30,25,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","1","2",0,15,449,239,14620,1,0.2,604,0.436175,26.6815,31.31912,-86.47678,"Covington","Andalusia"
"325706","325706_4","2","5",25,27,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","1","2",0,15,449,243,14620,3,0.6,604,0.443475,26.6815,31.31912,-86.47678,"Covington","Andalusia"
"325706","325706_1","1","1",45,70,4,"0","1","1",0,"1",1,13,99,0,0,0,0,"1","1","4","2","2","1","2","2","8","2",4,"2","1","1","2",0,15,449,61,14620,1,0.2,604,0.111325,26.6815,31.31912,-86.47678,"Covington","Andalusia"
"326968","326968_2","1","1",45,41,2,"0","1","1",0,"1",0,0,0,0,1,12,121,"2","3","1","2","2","1","3","2","1","1",3,"1","1","2","2",0,6,1065,203,4400,0,0,4806,0.370475,8.03,33.24922,-86.47351,"Shelby","Wilsonville"
"326968","326968_3","2","5",25,26,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"2","3","1","2","2","1","2","2","1","1",3,"1","1","2","2",0,6,1065,4400,4400,0,0,4806,8.03,8.03,33.24922,-86.47351,"Shelby","Wilsonville"
"326968","326968_1","1","1",45,40,2,"1","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","3","1","1",3,"1","1","2","2",0,6,1065,203,4400,1,0.2,4806,0.370475,8.03,33.24922,-86.47351,"Shelby","Wilsonville"
"327135","327135_2","1","1",65,104,4,"0","1","2",58,"1",0,0,0,0,0,0,0,"2","1","1","2","2","1","3","2","3","1",3,"1","2","2","2",0,5,2131,109,18730,0,0,384,0.198925,34.18225,33.35149,-86.47224,"Shelby","Harpersville"
"327135","327135_1","1","1",65,105,4,"0","1","2",48,"1",1,12,184,0,0,0,0,"1","1","1","2","2","1","2","3","3","1",3,"1","2","2","2",0,5,2131,109,18730,0,0,384,0.198925,34.18225,33.35149,-86.47224,"Shelby","Harpersville"
"327135","327135_3","2","5",50,29,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"3","1","1","2","2","1","2","2","3","1",3,"1","2","2","2",0,5,2131,166,18730,0,0,384,0.30295,34.18225,33.35149,-86.47224,"Shelby","Harpersville"
"327255","327255_3","2","5",25,25,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","5","2",3,"1","1","1","2",0,13,513,4650,4650,0,0,5064,8.48625,8.48625,31.29484,-86.47151,"Covington","Andalusia"
"327255","327255_2","1","1",45,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","3","5","2",3,"1","1","1","2",0,13,513,207,4650,0,0,5064,0.377775,8.48625,31.29484,-86.47151,"Covington","Andalusia"
"327255","327255_1","1","1",45,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","2","5","2",3,"1","1","1","2",0,13,513,207,4650,0,0,5064,0.377775,8.48625,31.29484,-86.47151,"Covington","Andalusia"
"327353","327353_2","1","1",30,39,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","1","2",0,1,547,207,4650,1,0.2,5341,0.377775,8.48625,31.30587,-86.47085,"Covington","Andalusia"
"327353","327353_3","2","5",30,25,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","3","2","2","1","2","2","6","2",4,"2","1","1","2",0,1,547,4650,4650,0,0,5341,8.48625,8.48625,31.30587,-86.47085,"Covington","Andalusia"
"327353","327353_1","1","1",30,39,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","1","2",0,1,547,207,4650,2,0.4,5341,0.377775,8.48625,31.30587,-86.47085,"Covington","Andalusia"
"327353","327353_4","2","5",30,25,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","3","2","2","1","2","2","6","2",4,"2","1","1","2",0,1,547,277,4650,0,0,5341,0.505525,8.48625,31.30587,-86.47085,"Covington","Andalusia"
"327362","327362_3","2","5",30,30,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","2","2","2","1","2","2","6","2",4,"2","1","1","1",13,1,451,138,4650,2,0.4,690,0.25185,8.48625,31.30335,-86.47081,"Covington","Andalusia"
"327362","327362_2","1","1",30,37,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","1","1",13,1,451,207,4650,3,0.6,690,0.377775,8.48625,31.30335,-86.47081,"Covington","Andalusia"
"327362","327362_4","2","5",30,25,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","3","2","2","1","2","2","6","2",4,"2","1","1","1",13,1,451,138,4650,1,0.2,690,0.25185,8.48625,31.30335,-86.47081,"Covington","Andalusia"
"327362","327362_1","1","1",30,37,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","6","2",4,"2","1","1","1",13,1,451,207,4650,4,0.8,690,0.377775,8.48625,31.30335,-86.47081,"Covington","Andalusia"
"327395","327395_2","1","1",45,62,4,"0","1","1",0,"1",1,15,84,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","1","2",0,1,347,61,14620,0,0,29362,0.111325,26.6815,31.3186,-86.47051,"Covington","Andalusia"
"327395","327395_1","1","1",45,64,4,"0","1","1",0,"1",1,16,100,0,0,0,0,"1","1","1","2","2","1","1","2","8","2",4,"2","1","1","2",0,1,347,61,14620,0,0,29362,0.111325,26.6815,31.3186,-86.47051,"Covington","Andalusia"
"327395","327395_3","2","5",25,25,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","1","2",0,1,347,14620,14620,0,0,29362,26.6815,26.6815,31.3186,-86.47051,"Covington","Andalusia"
"327395","327395_4","2","5",25,23,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","8","2",4,"2","1","1","2",0,1,347,14620,14620,0,0,29362,26.6815,26.6815,31.3186,-86.47051,"Covington","Andalusia"
"327841","327841_3","2","5",25,28,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","1","2","5","2",3,"1","1","1","2",0,1,689,2750,2750,0,0,3060,5.01875,5.01875,31.31042,-86.46666,"Covington","Andalusia"
"327841","327841_2","1","1",35,30,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","3","5","2",3,"1","1","1","2",0,1,689,155,2750,0,0,3060,0.282875,5.01875,31.31042,-86.46666,"Covington","Andalusia"
"327841","327841_1","1","1",35,30,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","2","5","2",3,"1","1","1","2",0,1,689,155,2750,0,0,3060,0.282875,5.01875,31.31042,-86.46666,"Covington","Andalusia"
"329459","329459_1","1","1",55,121,4,"0","1","2",52,"1",1,14,217,-47,0,0,0,"1","1","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,16,1641,97,17610,1,0.2,748,0.177025,32.13825,33.34933,-86.46107,"Shelby","Harpersville"
"329459","329459_2","1","1",55,121,4,"0","1","2",52,"1",1,14,191,-47,0,0,0,"1","1","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,16,1641,97,17610,2,0.4,748,0.177025,32.13825,33.34933,-86.46107,"Shelby","Harpersville"
"329459","329459_4","2","5",30,22,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,16,1641,277,17610,0,0,748,0.505525,32.13825,33.34933,-86.46107,"Shelby","Harpersville"
"329459","329459_3","2","5",45,26,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,16,1641,277,17610,0,0,748,0.505525,32.13825,33.34933,-86.46107,"Shelby","Harpersville"
"329743","329743_1","1","1",45,65,4,"0","1","4",14,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","2","7","2",3,"1","1","1","2",0,1,34,2,10080,2,0.4,10084,0.00365,18.396,31.31865,-86.45803,"Covington","Andalusia"
"329743","329743_3","2","5",25,26,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","7","2",3,"1","1","1","2",0,1,34,10080,10080,1,0.2,10084,18.396,18.396,31.31865,-86.45803,"Covington","Andalusia"
"329743","329743_2","1","1",45,65,4,"0","1","1",0,"1",1,14,81,0,0,0,0,"1","1","1","2","2","1","2","3","7","2",3,"1","1","1","2",0,1,34,2,10080,2,0.4,10084,0.00365,18.396,31.31865,-86.45803,"Covington","Andalusia"
"332110","332110_4","2","5",25,17,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","2","1",20,10,1914,2640,2640,0,0,5578,4.818,4.818,33.30786,-86.44378,"Shelby","Harpersville"
"332110","332110_3","2","5",20,13,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","2","1",20,10,1914,2640,2640,0,0,5578,4.818,4.818,33.30786,-86.44378,"Shelby","Harpersville"
"332110","332110_1","1","1",55,27,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","2","1",20,10,1914,149,2640,0,0,5578,0.271925,4.818,33.30786,-86.44378,"Shelby","Harpersville"
"332110","332110_2","1","1",55,27,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","2","1",4,"2","2","2","1",20,10,1914,149,2640,0,0,5578,0.271925,4.818,33.30786,-86.44378,"Shelby","Harpersville"
"332675","332675_3","2","5",45,21,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","1","1",3,"1","2","2","2",0,74,2179,166,6450,0,0,658,0.30295,11.77125,33.34841,-86.43475,"Shelby","Harpersville"
"332675","332675_2","1","1",45,27,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","3","1","1",3,"1","2","2","2",0,74,2179,246,6450,0,0,658,0.44895,11.77125,33.34841,-86.43475,"Shelby","Harpersville"
"332675","332675_1","1","1",45,27,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","2","1","1",3,"1","2","2","2",0,74,2179,246,6450,0,0,658,0.44895,11.77125,33.34841,-86.43475,"Shelby","Harpersville"
"336223","336223_1","1","1",55,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","3","2","1","1",3,"1","2","2","2",0,38,116,205,4500,1,0.2,478,0.374125,8.2125,33.63842,-86.39873,"St. Clair","Rural St. Clair"
"336223","336223_2","1","1",55,25,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","3","1","1",3,"1","2","2","2",0,38,116,205,4500,1,0.2,478,0.374125,8.2125,33.63842,-86.39873,"St. Clair","Rural St. Clair"
"336223","336223_3","2","3",35,22,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","1","1",3,"1","2","2","2",0,38,116,68,4500,0,0,478,0.1241,8.2125,33.63842,-86.39873,"St. Clair","Rural St. Clair"
"338436","338436_1","1","1",65,122,4,"0","1","2",53,"1",1,12,242,-41,0,0,0,"1","1","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,39,2884,88,16850,1,0.2,734,0.1606,30.75125,33.31018,-86.38344,"Shelby","Rural Shelby"
"338436","338436_4","2","5",45,23,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,39,2884,280,16850,2,0.4,734,0.511,30.75125,33.31018,-86.38344,"Shelby","Rural Shelby"
"338436","338436_2","1","1",65,122,4,"0","1","2",54,"1",1,11,177,-41,0,0,0,"2","3","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,39,2884,88,16850,1,0.2,734,0.1606,30.75125,33.31018,-86.38344,"Shelby","Rural Shelby"
"338436","338436_3","2","5",45,23,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"3","3","1","2","2","1","2","2","4","1",4,"2","2","2","2",0,39,2884,278,16850,1,0.2,734,0.50735,30.75125,33.31018,-86.38344,"Shelby","Rural Shelby"
"340352","340352_3","2","5",40,25,2,"0","1","1",0,"2",0,0,0,0,0,0,0,"2","2","1","2","2","1","2","2","1","1",3,"1","2","1","2",0,11,705,2570,2570,0,0,2862,4.69025,4.69025,32.15675,-86.37196,"Montgomery","Rural Montgomery"
"340352","340352_2","1","1",55,30,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"2","3","1","2","2","1","3","2","1","1",3,"1","2","1","2",0,11,705,146,2570,0,0,2862,0.26645,4.69025,32.15675,-86.37196,"Montgomery","Rural Montgomery"
"340352","340352_1","1","1",55,30,2,"0","1","1",0,"1",0,0,0,0,0,0,0,"1","1","1","2","2","1","2","3","1","1",3,"1","2","1","2",0,11,705,146,2570,2,0.4,2862,0.26645,4.69025,32.15675,-86.37196,"Montgomery","Rural Montgomery"
