LegID,LegType,LegRtType,LegSpeed,LegWidth,NumLanes,MergeLanes,PaveType,MedType,MedWidth,LegTCType,LTLanes,LTWidth,LTLnLength,LTOffset,RTLanes,RTWidth,RTLnLength,RTChannel,RTMoveCtrl,PedCross,Rumble,OneWay,TurnProhib,SightLt,SightRt,IntCat,AreaType,NumberLegs,IntTCType,Lighting,Terrain,Offset,OffsetDist,SkewAngle,NextPIDist,AADT,IntAADT,5YrCrashCount,1YrCrashCount
303403_2,1,1,35,48,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,7,2,3,1,1,2,2,0,4,503,4700,4700,0,0
303403_3,2,5,25,29,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,7,2,3,1,1,2,2,0,4,503,<Null>,4700,0,0
303531_1,1,1,40,56,4,0,1,4,12,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,2,0,3,473,26920,26920,5,1
303531_2,1,1,40,56,4,0,1,4,12,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,2,0,3,473,26920,26920,1,0.2
303531_3,2,5,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,2,0,3,473,<Null>,26920,2,0.4
303531_4,2,5,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,2,0,3,473,<Null>,26920,2,0.4
304150_1,1,1,45,22,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,5,2,3,1,2,2,2,0,21,2796,6130,6130,2,0.4
304150_2,1,1,45,22,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,5,2,3,1,2,2,2,0,21,2796,6130,6130,7,1.4
304150_3,2,5,20,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,5,2,3,1,2,2,2,0,21,2796,<Null>,6130,0,0
307262_1,1,1,45,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,5,2,3,1,2,2,2,0,50,2070,6150,6150,0,0
307262_2,1,1,45,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,1,5,2,3,1,2,2,2,0,50,2070,6150,6150,0,0
307262_3,2,5,25,23,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,5,2,3,1,2,2,2,0,50,2070,<Null>,6150,0,0
308120_1,1,1,55,42,2,0,1,1,0,1,0,0,0,0,1,14,118,1,1,1,2,2,1,3,2,5,2,3,1,1,2,2,0,10,378,15980,15980,2,0.4
308120_2,1,1,55,28,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,5,2,3,1,1,2,2,0,10,378,15980,15980,3,0.6
308120_3,2,5,25,26,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,5,2,3,1,1,2,2,0,10,378,<Null>,15980,0,0
310601_1,1,1,40,42,2,0,1,1,0,1,0,0,0,0,1,15,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,57,148,6170,6170,1,0.2
310601_2,1,1,40,42,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,57,148,6170,6170,0,0
310601_3,2,5,25,48,2,0,1,5,16,2,0,0,0,0,0,0,0,1,1,1,2,2,1,1,1,6,2,4,2,1,2,2,0,57,148,<Null>,6170,1,0.2
310601_4,2,5,25,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,57,148,2260,6170,0,0
314749_1,1,1,35,46,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,2,0,8,316,13680,13680,4,0.8
314749_2,1,1,35,47,4,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,2,0,8,316,13680,13680,4,0.8
314749_3,2,5,25,25,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,2,0,8,316,<Null>,13680,1,0.2
314749_4,2,5,25,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,2,2,0,8,316,<Null>,13680,2,0.4
315091_1,1,1,25,51,4,0,1,3,8,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,7,2,3,1,1,2,2,0,34,284,13140,13140,1,0.2
315091_2,1,1,25,54,4,0,1,4,12,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,7,2,3,1,1,2,2,0,34,284,13140,13140,2,0.4
315091_3,2,5,25,24,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,1,7,2,3,1,1,2,2,0,34,284,<Null>,13140,1,0.2
315575_1,1,1,25,51,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,1,156,6570,6570,2,0.4
315575_2,1,1,25,58,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,1,156,6570,6570,5,1
315575_3,2,5,25,50,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,2,2,2,1,1,2,6,2,4,2,1,2,2,0,1,156,<Null>,6570,3,0.6
315575_4,2,5,25,40,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,2,2,2,1,2,1,6,2,4,2,1,2,2,0,1,156,<Null>,6570,3,0.6
317338_1,1,1,25,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,5,591,7110,7110,0,0
317338_2,1,1,25,26,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,5,591,7110,7110,0,0
317338_3,2,5,25,28,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,5,591,<Null>,7110,0,0
317338_4,2,5,25,28,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,2,2,0,5,591,<Null>,7110,0,0
318459_1,1,5,70,22,1,0,1,1,0,3,0,0,0,0,0,0,0,1,3,1,2,1,3,3,2,9,2,3,5,2,2,2,0,56,96,3530,15570,0,0
318459_2,2,1,45,76,4,0,1,3,18,1,1,13,0,0,0,0,0,1,1,1,2,2,2,3,3,9,2,3,5,2,2,2,0,56,96,15570,15570,0,0
318459_3,2,1,45,87,4,1,1,3,30,1,0,0,0,0,0,0,0,1,1,1,2,2,3,3,3,9,2,3,5,2,2,2,0,56,96,15570,15570,0,0
325591_1,1,1,45,70,4,0,1,4,14,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,7,2,3,1,1,1,2,0,3,449,14620,14620,0,0
325591_2,1,1,45,70,4,0,1,1,0,1,1,14,100,0,0,0,0,1,1,1,2,2,1,2,3,7,2,3,1,1,1,2,0,3,449,14620,14620,1,0.2
325591_3,2,5,25,25,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,7,2,3,1,1,1,2,0,3,449,<Null>,14620,0,0
325706_1,1,1,45,70,4,0,1,1,0,1,1,13,99,0,0,0,0,1,1,4,2,2,1,2,2,8,2,4,2,1,1,2,0,15,449,14620,14620,1,0.2
325706_2,1,1,45,70,4,0,1,1,0,1,1,13,107,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,2,0,15,449,14620,14620,2,0.4
325706_3,2,4,30,25,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,2,0,15,449,610,14620,1,0.2
325706_4,2,5,25,27,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,2,0,15,449,620,14620,3,0.6
326968_1,1,1,45,40,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,1,2,2,0,6,1065,4400,4400,1,0.2
326968_2,1,1,45,41,2,0,1,1,0,1,0,0,0,0,1,12,121,2,3,1,2,2,1,3,2,1,1,3,1,1,2,2,0,6,1065,4400,4400,0,0
326968_3,2,5,25,26,2,0,1,1,0,2,0,0,0,0,0,0,0,2,3,1,2,2,1,2,2,1,1,3,1,1,2,2,0,6,1065,<Null>,4400,0,0
327135_1,1,1,65,105,4,0,1,2,48,1,1,12,184,0,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,2,2,2,0,5,2131,18730,18730,0,0
327135_2,1,1,65,104,4,0,1,2,58,1,0,0,0,0,0,0,0,2,1,1,2,2,1,3,2,3,1,3,1,2,2,2,0,5,2131,18730,18730,0,0
327135_3,2,5,50,29,2,0,1,1,0,2,0,0,0,0,0,0,0,3,1,1,2,2,1,2,2,3,1,3,1,2,2,2,0,5,2131,308,18730,0,0
327255_1,1,1,45,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,5,2,3,1,1,1,2,0,13,513,4650,4650,0,0
327255_2,1,1,45,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,5,2,3,1,1,1,2,0,13,513,4650,4650,0,0
327255_3,2,5,25,25,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,5,2,3,1,1,1,2,0,13,513,<Null>,4650,0,0
327353_1,1,1,30,39,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,1,2,0,1,547,4650,4650,2,0.4
327353_2,1,1,30,39,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,1,2,0,1,547,4650,4650,1,0.2
327353_3,2,5,30,25,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,3,2,2,1,2,2,6,2,4,2,1,1,2,0,1,547,<Null>,4650,0,0
327353_4,2,5,30,25,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,3,2,2,1,2,2,6,2,4,2,1,1,2,0,1,547,830,4650,0,0
327362_1,1,1,30,37,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,1,1,13,1,451,4650,4650,4,0.8
327362_2,1,1,30,37,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,1,1,13,1,451,4650,4650,3,0.6
327362_3,2,5,30,30,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,2,2,2,1,2,2,6,2,4,2,1,1,1,13,1,451,2380,4650,2,0.4
327362_4,2,5,30,25,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,3,2,2,1,2,2,6,2,4,2,1,1,1,13,1,451,2380,4650,1,0.2
327395_1,1,1,45,64,4,0,1,1,0,1,1,16,100,0,0,0,0,1,1,1,2,2,1,1,2,8,2,4,2,1,1,2,0,1,347,14620,14620,0,0
327395_2,1,1,45,62,4,0,1,1,0,1,1,15,84,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,2,0,1,347,14620,14620,0,0
327395_3,2,5,25,25,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,2,0,1,347,<Null>,14620,0,0
327395_4,2,5,25,23,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,2,4,2,1,1,2,0,1,347,<Null>,14620,0,0
327841_1,1,1,35,30,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,5,2,3,1,1,1,2,0,1,689,2750,2750,0,0
327841_2,1,1,35,30,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,5,2,3,1,1,1,2,0,1,689,2750,2750,0,0
327841_3,2,5,25,28,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,1,2,5,2,3,1,1,1,2,0,1,689,<Null>,2750,0,0
329459_1,1,1,55,121,4,0,1,2,52,1,1,14,217,-47,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,2,2,0,16,1641,17610,17610,1,0.2
329459_2,1,1,55,121,4,0,1,2,52,1,1,14,191,-47,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,2,2,0,16,1641,17610,17610,2,0.4
329459_3,2,5,45,26,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,2,2,0,16,1641,830,17610,0,0
329459_4,2,5,30,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,2,2,0,16,1641,830,17610,0,0
329743_1,1,1,45,65,4,0,1,4,14,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,7,2,3,1,1,1,2,0,1,34,10080,10080,2,0.4
329743_2,1,1,45,65,4,0,1,1,0,1,1,14,81,0,0,0,0,1,1,1,2,2,1,2,3,7,2,3,1,1,1,2,0,1,34,10080,10080,2,0.4
329743_3,2,5,25,26,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,7,2,3,1,1,1,2,0,1,34,<Null>,10080,1,0.2
332110_1,1,1,55,27,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,1,20,10,1914,2640,2640,0,0
332110_2,1,1,55,27,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,1,20,10,1914,2640,2640,0,0
332110_3,2,5,20,13,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,1,20,10,1914,<Null>,2640,0,0
332110_4,2,5,25,17,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,1,20,10,1914,<Null>,2640,0,0
332675_1,1,1,45,27,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,1,1,3,1,2,2,2,0,74,2179,6450,6450,0,0
332675_2,1,1,45,27,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,2,2,2,0,74,2179,6450,6450,0,0
332675_3,2,5,45,21,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,1,1,3,1,2,2,2,0,74,2179,308,6450,0,0
336223_1,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,1,1,3,1,2,2,2,0,38,116,4500,4500,1,0.2
336223_2,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,2,2,2,0,38,116,4500,4500,1,0.2
336223_3,2,3,35,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,1,1,3,1,2,2,2,0,38,116,1500,4500,0,0
338436_1,1,1,65,122,4,0,1,2,53,1,1,12,242,-41,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,2,2,0,39,2884,16850,16850,1,0.2
338436_2,1,1,65,122,4,0,1,2,54,1,1,11,177,-41,0,0,0,2,3,1,2,2,1,2,2,4,1,4,2,2,2,2,0,39,2884,16850,16850,1,0.2
338436_3,2,5,45,23,2,0,1,1,0,2,0,0,0,0,0,0,0,3,3,1,2,2,1,2,2,4,1,4,2,2,2,2,0,39,2884,840,16850,1,0.2
338436_4,2,5,45,23,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,4,1,4,2,2,2,2,0,39,2884,850,16850,2,0.4
340352_1,1,1,55,30,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,2,1,2,0,11,705,2570,2570,2,0.4
340352_2,1,1,55,30,2,0,1,1,0,1,0,0,0,0,0,0,0,2,3,1,2,2,1,3,2,1,1,3,1,2,1,2,0,11,705,2570,2570,0,0
340352_3,2,5,40,25,2,0,1,1,0,2,0,0,0,0,0,0,0,2,2,1,2,2,1,2,2,1,1,3,1,2,1,2,0,11,705,<Null>,2570,0,0
340475_1,1,1,65,140,4,0,1,2,72,1,1,12,207,-72,0,0,0,1,1,1,2,2,1,3,2,3,1,3,1,2,2,2,0,2,5921,16940,16940,2,0.4
340475_2,1,1,65,160,4,1,1,2,77,1,1,12,244,-72,0,0,0,1,1,1,2,2,1,2,3,3,1,3,1,2,2,2,0,2,5921,16940,16940,1,0.2
340475_3,2,5,55,27,2,0,1,1,0,2,0,0,0,0,0,0,0,3,3,1,2,2,1,2,2,3,1,3,1,2,2,2,0,2,5921,2760,16940,1,0.2
340617_1,1,1,50,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,1,2,0,11,829,16580,16580,1,0.2
340617_2,1,1,50,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,1,2,0,11,829,16580,16580,0,0
340617_3,2,5,25,20,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,1,2,0,11,829,<Null>,16580,1,0.2
340617_4,2,5,25,25,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,6,2,4,2,1,1,2,0,11,829,<Null>,16580,0,0
340755_1,1,1,50,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,5,2,3,1,1,1,2,0,2,829,16580,16580,0,0
340755_2,1,1,50,23,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,5,2,3,1,1,1,2,0,2,829,16580,16580,0,0
340755_3,2,5,25,18,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,5,2,3,1,1,1,2,0,2,829,<Null>,16580,1,0.2
342992_1,1,1,35,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,1,2,0,32,1950,990,990,0,0
342992_2,1,1,35,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,1,2,0,32,1950,990,990,0,0
342992_3,2,3,45,21,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,1,2,0,32,1950,410,990,1,0.2
342992_4,2,3,45,23,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,1,2,0,32,1950,550,990,0,0
344905_1,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,1,10,52,2419,1880,1880,0,0
344905_2,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,1,10,52,2419,1880,1880,0,0
344905_3,2,5,25,17,2,0,3,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,1,10,52,2419,<Null>,1880,0,0
344905_4,2,5,25,22,2,0,3,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,2,1,10,52,2419,<Null>,1880,0,0
346906_1,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,3,1,1,3,1,2,2,2,0,10,3929,1880,1880,0,0
346906_2,1,1,55,25,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,2,1,1,3,1,2,2,2,0,10,3929,1880,1880,0,0
346906_3,2,5,25,18,2,0,3,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,1,1,3,1,2,2,2,0,10,3929,<Null>,1880,0,0
347654_1,1,1,65,104,4,0,1,2,46,1,1,14,0,0,0,0,0,1,1,1,2,2,1,3,2,3,1,3,1,2,1,2,0,4,520,13740,13740,0,0
347654_2,1,1,65,108,4,0,1,2,48,1,1,14,209,0,0,0,0,1,1,1,2,2,1,1,3,3,1,3,1,2,1,2,0,4,520,13740,13740,0,0
347654_3,2,3,25,23,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,1,2,3,1,3,1,2,1,2,0,4,520,<Null>,13740,0,0
348002_1,1,1,55,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,3,1,8,15,778,4840,4840,2,0.4
348002_2,1,1,55,24,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,3,1,8,15,778,4840,4840,1,0.2
348002_3,2,5,35,22,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,3,1,8,15,778,1500,4840,1,0.2
348002_4,2,5,35,23,2,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,1,4,2,2,3,1,8,15,778,2880,4840,2,0.4
348448_1,1,5,70,17,1,0,1,1,0,5,0,0,0,0,0,0,0,1,1,1,2,1,1,2,2,9,1,4,1,1,2,2,0,20,420,3010,6790,0,0
